;documents;0;1;2;3;4;5;6;7
5042;"""celui-là aussi je l'adore""";0.0002342662639757646;0.0014076871796567824;0.0;0.004034564207174318;0.0;0.0007063086990280298;0.002802141221467171;0.0
5043;"""Très bien Je recherche l 'eau de parfum camélia rose de laura baci Avez vous ça Merci""";0.0004001668030713426;0.000629977035183901;0.00043968222855010934;0.003416157101944674;0.0012437096282155026;0.00017313062566120117;0.0002987283067454439;3.489686790195412e-05
5044;"""Très bon produit mais ne tienl pas""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.271561087267105e-163
5045;"""Tres tentent """;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.271561087267105e-163
5046;"""tres tres bien le parfum est tres bien et la presentation presque parfaite au niveau de la bouteille presque identique avec la vrai bouteille de marque ainsi que le parfum mais il tient moins longtemps""";0.0009232620543414266;0.0023515361160603102;0.0027981228381003206;0.005508650150780598;4.640590208781007e-05;0.0004932303258910226;0.00020402437878473662;0.0013119107672757532
5047;"""je le connaissais ! top""";0.0;0.002042234331407314;0.0;0.0029242187536125015;0.00019355212832115084;0.0006754044300436383;0.0;0.0
5048;"""idem que le précédent,notes différentes, mais tout aussi agréable!!""";8.604092877991569e-06;0.0;1.8421534486842194e-05;0.0016012772359116766;5.700585771062062e-05;0.00014238738660372639;0.0;0.00014250748495319319
5049;Une eau de parfum que j adore ,;0.0009109254284495908;0.0015557807506504902;0.00025359613602690505;0.0044414178050548175;0.003598702087261701;0.000687268175633918;0.0010565519904486473;0.0
5050;"""Je l'ai offert mon amie était ravie.""";0.000649474087505156;8.660231793319765e-05;0.0;0.0021552624989799964;0.00033528779303026925;0.0007682926160062652;0.0001262684025450467;0.0
5051;"""Sur les 4 parfums achetés, c'est celui qui me plaît le moins. Pas de note de fond marqué, trop doux et ne tient pas.""";0.00023007362656392928;0.001707722638103733;0.0;0.012631873821285822;0.0005444120682467356;0.0006828059087444836;0.0;0.09361759299901777
5052;"""J'aime beaucoup """;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5053;"""assez déçue""";0.0;0.00013954971450532962;0.0;0.00640930670228969;8.582356699258334e-05;0.0;0.00024142868176582562;0.0
5054;Bonne odeur, mais lorsque je transpire beaucoup l'odeur de transpiration n'ait plus masqué;0.0;0.0;0.17050881923233005;0.0;0.0;0.0;0.0;0.0
5055;"""Pas encore utilisé""";0.0;0.0;0.0;0.10381154598073475;0.0;0.0;0.0;0.0
5056;"""Bonne odeur qui dur toute la journée""";0.0011064412276353924;0.001996319253896396;0.17417994759895042;0.012259071689317922;0.0;0.0014997081628060826;0.0;0.0
5057;"""Bien facile à appliquer""";0.0;0.0;0.0;0.07560318791367615;0.0003047328696114225;0.0;0.0;0.0
5058;Tres bonne qualite de henne! Excellent!;0.0;0.005235641182568723;4.564707118079631e-05;0.0;0.0009716034460003197;0.0;0.0;0.0
5059;Bene;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.271561087267105e-163
5060;"""Super mais petite contenance""";0.0;0.015216203918722554;0.0013549995795832344;0.012198338135022146;0.0003529511491149961;0.0004882832210593879;0.0010190765662714185;0.0
5061;ok correspond;0.0;0.001411918387802014;0.002643964714969483;0.004161180926066646;0.021924272009819622;0.0008385153078009683;0.0;0.0
5062;bien pour parfumer ,un vetement;0.0;0.0;0.0;4.664766894302445e-05;0.0;2.263662903724175e-06;0.0;0.0005789653705305541
5063;"""Tenue moyenne""";0.0;0.0014755388763136338;0.00027904777759562053;0.0008943000326287074;0.0;0.0;0.0;0.0
5064;"""Sent bon mais ne tient pas""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5065;"""cest un cadeau superbe !""";0.0004595312495699675;0.00010848410799786067;0.0034404995262537798;0.002013845037109655;1.4347187254590926e-05;0.0;0.0010000496380980514;0.0004293001635057007
5066;"""Doux et délicat, parfum d'un excellent rapport qualité prix !""";0.0;0.13324393252799122;0.0;0.0;0.0;0.0;0.0;0.12702784946890577
5067;"""Il sent très bon mais il ne reste pas longtemps sur ma peau""";0.0;0.0;0.0;0.2697789239802993;0.0;0.0;0.0;0.004156256135099726
5068;"""Il a fait l'unanimité ! Fragrance douce et présente !""";0.0;7.760912632634451e-05;0.0007592614655393621;0.0;0.0;0.0;0.0;0.10021068989757363
5069;Très agréable à porter.;0.00033792997763538004;0.0005156121339856032;0.00011844421930701995;0.0029783303891900703;0.0;0.0001996286916831785;0.0004976262452460979;0.000101361776057727
5070;"""décu par ce parfum d'autant qu'il n'y avait pas de descriptif sur le site""";6.885632935798488e-07;0.0010275726098442428;0.00010703037978761304;0.002205349460268954;0.006232058005920533;0.002589571698886664;0.00028463202225090657;0.0
5071;Billon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.271561087267105e-163
5072;"""Acheter juste pour la forme de la bouteille mais l eau de toilette reste correcte""";0.0013415485688005476;0.006827103526518255;0.0020073112448950113;0.010575487637194032;0.002483307458379914;0.0023525865001677547;0.0016268734284465057;0.0005790027506155296
5073;"""tres bon parfum c la premiere fois que je le commande""";0.0007923503771601559;0.0005593248874157285;0.0008839182663235586;0.0024746862672630422;0.006509232830191734;0.0009918384471995472;0.0;0.0009697637216973066
5074;"""Sent très bon.bon rapport qualité prix.""";0.0;0.23384106759944998;0.0;0.0;0.0;0.0;0.0;0.0
5075;"""sent trés bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5076;bon produit , eau de parfum qui tient dans le temps;0.0023130144589653292;0.001637864934175647;0.0;0.025067714115732085;0.004079287389935533;0.005028001957930325;2.0162711565908437e-05;0.0
5077;Je connaissais déjà. Donc impeccable;0.001090569149872887;0.005248955502608809;0.0035184100359945576;0.013526700987713794;0.003038018517303215;0.002886215804156975;0.0;0.0
5078;"""J'aime les parfums discret , mais avec des odeurs fleuries et boisée Après bien des recherche j'aie trouvée celui ci il me convient parfaitement même les fragence de celui ci sont très agréables, il me fait vraiment pensez a un parfums de grand nom""";0.0;0.001819691250739121;0.05956163714022282;0.00793462553469293;0.0005564211035433112;0.0005736166880733197;0.0;0.00017581495901032538
5079;"""Super même""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5080;"""LA FILLE AIME BEAUCOUP ET IL SENT TRÈS BON SUR SA PEAU MÊME SUR LA MIENNE ET ARRIVE À TRÈS BIEN TENIR NE VIRE PAS DU TOUT .""";0.0;0.0;0.0;0.10530671949213664;0.0;0.0;0.0;0.001511809262973299
5081;pas utiliser pour l'instant;0.0;0.0;0.0;0.05551240706321046;0.0;0.0015321138585399254;0.0;0.0
5082;"""tres frais""";0.0;0.0;0.0;0.0008077992272532226;0.0;0.0;0.0;0.0038187855791087066
5083;"""Parfum frais avec une bonne tenue""";0.0;0.0;0.0;0.0008077992272532226;0.0;0.0;0.0;0.0038187855791087066
5084;"""la seule chose c'est que sur ma peau il ne tient pas longtemps j 'en remet souvent. Il est fabuleux...""";0.0;0.0;0.0;0.07409986782407753;0.0;0.0;0.0;0.0010089156925087476
5085;"""Parfait. Bien reçu. Merci""";9.983660193330352e-05;0.001132582994559322;0.0;0.013450763480860183;0.02111391870261181;0.0;0.0011715393784912749;0.0
5086;Conforme à mes attentes;0.0;0.0;0.0;0.0;0.34055360744220026;0.0;0.0;0.0
5087;"""PARFUMS TRÈS DÉLICAT SUPER ODEUR";0.0;0.0005545680518734383;0.1660032170774002;0.0;0.0;0.0;0.0;0.001027247423649145
5088;"""ça convient""";0.0;0.0005347977389455917;0.001416892952900592;0.0031935059703010866;0.0;1.5283761491628674e-05;0.0;0.0
5089;"""Boisee et fruité excellent""";0.0;0.0;8.915260920777537e-05;0.0;1.3035850721702623e-05;7.926652966614369e-06;0.0;0.00030659573786141243
5090;"""Bonne odeur, joli flacon.""";0.001160190289665009;0.002537959329126866;0.17963671704112932;0.003557837602867747;0.0009994357324979238;0.00020371583518599118;0.0048355492567607825;0.0
5091;"""note de eau de parfum agreable mais ne tiens pas dommage""";0.0006995434968776196;0.0023732027842444047;0.00269964471162115;0.007564485580377065;0.002727865048062469;0.0001828605343932412;0.0023169707321545447;0.00048147030431739047
5092;"""doux """;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32611618450230545
5093;"""Sens tout simplement divinement bon, je laisse même tomber les grandes marques pour un temps tellement j'aime l'odeur de ce parfum, je recommanderais avec grand plaisir ! très bon rapport qualité/prix """;0.0004229944260121003;0.0663955555927031;0.062454228149413725;0.005984844711244819;0.0;0.001319279409569172;0.07247988516612744;0.00027938458634587884
5094;"""J'adore sent très bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5095;"""il est très bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5096;"""Content du produit""";0.0;0.001317150044734758;0.0;0.0003201031531965624;0.0;0.0;0.0;0.0
5097;"""très agréable odeur, tient relativement bien.""";0.0;0.0;0.36894137257706683;0.0;0.0;0.0;0.0;0.0
5098;Très bien je recommande;0.2907399504984044;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5099;très bien, présentation originale - je recommande !;0.09784330229351458;0.0;0.0019199679630472735;0.0;0.0;0.0;0.0;0.0
5100;"""Idée de cadeau très originale!""";0.00039205612277491697;0.00039019850618627575;0.001814877662498971;0.0005449877050815087;0.00015583233656100566;0.0;0.0005157587666210988;1.556415680051543e-05
5101;"""Mon frère adhère complètement... Quand il a connu le prix... Il trouve que rien que le design du flacon, à lui seul, est une réussite. Quant à la fragrance, cette eau de toilette est super...""";0.0005165729919766548;0.03921574373683739;0.002469681547450395;0.006550952321047567;0.0011715443404029739;0.001757398292559468;0.000529033938555715;0.0
5102;"""Sent bon lais leger""";0.0001283092287223738;0.00037957017710353873;0.0;0.0007401052555472162;0.0;0.0;0.0;0.00016280795412072088
5103;"""Parfum très agréable""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5104;Celui-ci ma plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5105;"""très déçue, d'autant plus que je le recherchais après l'avoir déjà porté et adoré, et que là, rien à voir. Vraiment grosse grosse déception""";0.0010096929246640161;0.005017440919769846;0.00215055469431442;0.01733609848443536;0.0010952342876408385;0.0019914255703860476;0.0017563641258438387;0.0
5106;Sent très bon ms ne tient pas assez longtemps;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5107;Parfait presque à l'identique;0.0003305493837706295;0.0010482254114075474;0.00027221436407087166;0.0016104220540654392;0.0;0.00027877363958793834;0.0004754600467022632;0.0018319765720793734
5108;meme chose, rien a dire, ca sent bon;0.0;0.00019746374322262216;0.0;0.002864954252631941;3.7857611026896444e-06;0.0;0.0;0.0
5109;J adore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5110;"""j'adore cette eau de parfum..!!!!!!""";0.0009109254284495908;0.0015557807506504902;0.00025359613602690505;0.0044414178050548175;0.003598702087261701;0.000687268175633918;0.0010565519904486473;0.0
5111;"""super je vous le recommande""";0.0;0.0001937845426450493;0.0;0.006210754380521829;0.0;0.0;0.0;0.0
5112;"""contente de ce produit""";0.002104682379620801;0.000615151849089762;0.00712885342772802;0.0078031214604369886;0.0037393363096561577;0.0016067422708705213;0.0;0.004454266720989309
5113;"""Très sucré, j'aodre""";0.0;0.0;0.0007239998461767951;0.0;0.0004404507818274444;0.0;0.0;0.0003372142653219402
5114;"""sans surprise""";0.0004816824943325793;0.0009672802490250816;0.0;0.001450782727958903;0.0019399569955350345;0.0005441728315048053;0.0;0.0008874113424234531
5115;"""Sent très très bon, avec une belle boite, tiens quand même assez bien""";0.0;0.0;0.0;0.0011539538826584395;0.0;0.0;0.0;0.0
5116;"""Un vrai régal""";0.0;0.00020973270090179214;0.0;0.0026286646977008847;2.0393590422173445e-05;0.00021510152765258234;0.0003239978787503755;0.0005134551747580086
5117;"""<3 (y)""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5118;"""Sent très bon mais déçu par la tenue.""";0.0008928788334480878;0.0010799351933034871;0.0008588894131934234;0.013357250541418871;0.0;0.0;0.0009576312849211097;2.62052725528504e-05
5119;"""J'adore.... je le recommande""";0.2907399504984044;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5120;"""Odeur envoûtante.""";0.0;0.0;0.150602647417889;0.0;0.0;0.0;0.0;0.0
5121;"""ne sent pas longtemps""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5122;"""Beau parfum""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5123;"""Pas convaincue par la senteur""";0.00025132845231123853;0.0008931001699555464;0.0;0.003994015154516602;0.0;0.0;0.0;0.0013297199965039575
5124;Sava;0.0;0.0;0.00042985776755298896;8.033612187966223e-06;0.0;0.0;0.0;0.0
5125;"""SENT TRES TRES BON, JADORE . ODEUR QUI DUR TRES LONGTEMPS.""";0.0;0.0;0.14494616139885413;0.0;0.0;0.0;0.0;0.0
5126;alors là ! 20/20;0.00042573113163599664;0.0023771540436573826;0.0;0.006326996824968974;0.0;0.0012305694939247372;0.004907457815816281;0.0
5127;"""Top sublime odeur""";0.0;0.0;0.18883402222173262;0.0;0.0;0.0;0.0;0.0
5128;"""tres mauvais""";0.0005649448612819442;0.0011461855204616825;0.001318903355203981;0.0012874375012702146;0.0018699902256101829;0.0;0.0006754945231595105;0.0
5129;étonnant! surtout à ce prix! Je recommande;0.11003707672845511;0.08817351456999216;0.0;0.0;0.0;0.0;0.0;0.0
5130;"""pas mal""";0.0006341314811784965;0.00198571253758757;0.00024622397494639787;0.006298333930093026;0.0008546673881100413;0.0;0.0;0.0
5131;"""Bien, je suis content.""";0.0;0.001317150044734758;0.0;0.0003201031531965624;0.0;0.0;0.0;0.0
5132;"""Je le recommande sent bon""";0.2907399504984044;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5133;"""pas terible""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.271561087267105e-163
5134;"""cadeau de noel""";7.141363605259396e-05;0.0001860621257528798;0.0;0.0005888787512146993;8.918815613778316e-06;0.0;0.00019394350626131512;3.2198660206100786e-05
5135;"""j'aime beaucoup""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5136;"""super produit sens trés bon""";0.00018733970089918907;0.00046637113911514024;0.0006779670987332624;0.0;0.0;8.488161112833723e-05;0.0;0.006120062088650385
5137;"""SENT TRES BON AUSSI. ODEUR DURABLE. RAD""";0.0;0.0;0.10888706144984918;0.0;0.0;0.0;0.0;0.0
5138;"""bon produit que j'ai acheté pour offrir""";0.0005611855476989475;0.002331218504460783;0.0;0.010693718938399288;0.001874403072477822;0.002991787271060501;0.0;0.0006010879520088443
5139;"""J'adore ce parfum peu cher qu'on ne trouve pas partout. Ne sent pas très longtemps mais l'odeur est à tomber !""";0.0002016890053961476;0.0022624208294018512;0.12334243668220016;0.003606098388495366;0.0;0.0012674465661674504;0.0;0.0
5140;"""J'apprécie cette fragrance. Il faut voir comment il va ""tenir"" : je l'ai juste testé sur une languette, comme ça, en vitesse (je suis curieuse)...""";8.763735733698498e-05;0.002210431965924325;0.0005826578958438535;0.014922813263742257;1.367359073553933e-05;0.0;7.959394436809745e-06;0.0
5141;"""Parfum qui sent très très je l'adore""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5142;"""Très bon parfum super délicieux Je ne peux pas m'en passer Il sent trop bon""";0.0003575862325935199;0.0003086256055460224;5.7080281365709495e-05;0.005146258956689403;0.0003617815507856609;0.0008443315931715606;0.00057649285565413;0.0
5143;"""parfait ...léger ...trés satisfaite""";0.0;0.0;0.006818132437272374;0.0037904087869768052;0.0;0.2203414343396825;0.0;0.0005201343892083232
5144;"""je connaissais deja et l'ai retrouvé avec grand plaisir""";0.0004940533895200566;0.0037073307557043637;0.0004965012300213883;0.007732589024127335;0.0;0.0015031665589148517;0.0033253803650451835;0.0006524800884225057
5145;"""qualité et surtout prix. bien.""";0.0;0.1407347685651107;0.0;0.0;0.0;0.0;0.28046832365141816;0.0
5146;"""Bien .""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5147;"""Conforme, pas de mauvaise surprise""";0.0;0.00042473540662073755;0.00038346807877493144;0.0;0.14752662600380176;0.0;8.775875538918452e-05;0.00020914034091302564
5148;"""J'ai pris gout à cette note légère mais si agréable de cette eau parfumée et je m'en sers tous les jours""";0.0007627418793191467;0.0016952720228952027;0.0031677063274728858;0.014328262631421621;0.0012787323506133496;0.003421311493481534;0.0;0.0007461448326198229
5149;"""Une eau de parfum a petit prix et de belles fragrances""";0.0;0.07560610326315609;0.00034931031083045174;0.005276816056570008;0.0008956189391880117;3.534841002830963e-05;0.0;0.0
5150;"""Sent vraiment bon :)""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5151;"""Sent très bon! Je recommande.""";0.0;0.0001937845426450493;0.0;0.006210754380521829;0.0;0.0;0.0;0.0
5152;"""lui on adore !!!""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5153;"""Sent super bon mais ne tien pas. Domage""";0.0;0.0;0.0006482824814450881;0.0;7.873551604796845e-05;9.209893400757258e-05;0.0;0.0
5154;"""bonne surprise! très bon produit""";0.0004816824943325793;0.0009672802490250816;0.0;0.001450782727958903;0.0019399569955350345;0.0005441728315048053;0.0;0.0008874113424234531
5155;"""Sent très bon je le conseil""";0.0;0.0003390445465491433;0.0;0.0034405889921068768;0.00039476910377913774;0.0;0.0;0.0010153051338351797
5156;"""parfum trop fleuri, j'aime les orientaux""";0.0;0.0;0.0016983927313256666;1.6759753983004703e-05;0.0004503796892759519;9.685885692322873e-06;0.0;0.0
5157;"""très fin""";0.0023260641972530248;0.0009576987017979672;6.86550718261862e-05;0.010092568830547124;0.0;0.0013158323070491997;0.0;0.0
5158;"""J'aime beaucoup tres beau falcon et sent tres bon et longtemp.""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.018286745899092e-163
5159;"""parfum à la senteur très agréable, c'est la première fois que je le commande et je ne suis pas décue""";0.0009039852119722759;0.0013051347413435353;0.0014883764445406374;0.003628637051156742;0.0054016658218162894;0.0007796713182030261;0.00021357650442169578;0.001940011966733743
5160;"""J adore""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5161;"""Sent super bon et 100ml a ce prix c est super";0.0;0.21827273149252902;0.0;0.0;0.0;0.0;0.0;0.0
5162;"""Parfum qui sent très bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5163;"""Bien et jolie bouteille""";0.0019606701959265353;0.001609277377083064;0.008454855080603283;0.009566701591985806;0.0011055264390657479;0.0;0.003757119967619289;0.0
5164;"""Joli flacon, parfum sympa mais malheureusement il faut en vaporiser un peu sur les vêtements car il ne tient pas sur la peau.""";0.0;0.0011710333742189923;0.0031487307064343908;0.07436394447305089;0.0;0.0;0.0006270104867445631;0.00011991298106971063
5165;Très bonne senteur.;0.0004103606887119571;0.0013500027857671327;0.0;0.00491000517426716;0.0;0.0;0.0;0.002136642712626922
5166;"""Il sent très bon et fait beaucoup pensé a un parfum en particulier""";0.0;0.0006545345585876275;6.483115190545314e-05;0.0018050977291443697;0.0;0.00010170159772843209;0.0;0.0
5167;"""super odeur agreable """;0.0;0.0;0.36894137257706683;0.0;0.0;0.0;0.0;0.0
5168;super lait pour le corps,odeur très agréable.ravie;0.000792371295733177;0.0009224697847375279;0.11633306779251905;0.0014699440151500602;0.0009565956804207938;7.249942963793306e-05;0.0;0.0017600269048228625
5169;Très bien après la douche ravive le bronzage;0.00041983702300181226;0.0;0.0;0.00633474334184037;0.0;0.0003187306197137204;0.0;0.0
5170;très bon gel douche sent super bon une texture onctueuse et laisse une peau super douce;0.0;0.0;0.013134461529329223;0.10619152041314292;0.0;0.0;0.0;0.11136326540354109
5171;Emballage fortement abîmé;0.003655667813493446;0.0005002341033024903;8.471159768945615e-05;0.0023534273974000096;0.0022967703577441833;0.0;0.001741035261299101;0.0
5172;top!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5173;"""bonne qualité""";0.0;0.0;0.0;0.0;0.0;0.0;0.3711599144865679;0.0
5174;"""Tres serieux bonne reception""";0.0;4.501011516571788e-05;0.0;0.00015760978431188358;0.0003593948763139832;0.0014379679223445743;0.0;0.0
5175;Parfum super qui sent super bon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5176;conforme à mes attentes, je recommande !;0.1271687905444865;0.0;0.0;0.0;0.3048504517139788;0.0;0.0;0.0
5177;"""produit conforme tres bon rapport qualite/prix""";0.0;0.1823567793042949;0.0;0.0;0.1880963096987155;0.0;0.0;0.0
5178;"""satisfaite aussi il sent bon""";0.0;0.0;0.0;0.0;0.0;0.32805573136818106;0.0;0.0
5179;"""identique à la vie est belle""";0.00024120154111005273;0.0005173006830908944;0.0002579636067429453;0.0014721179931603645;0.0;0.00021278051441763276;0.0005168645155614345;0.0
5180;Bof entêtant au départ inexistant par la suite;0.0;5.852777675586804e-05;0.000443411908279777;0.0018983877257953401;0.0;0.00011628551211134708;0.0;0.00014494355176419802
5181;"""Un profumo persistente e particolare,mi fanno i complimenti quando lo indosso!""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.296203327144079e-156
5182;Ressemble à s’y méprendre à l’origina Invict... de Paco Rab;4.056691842008352e-05;2.3880819257425014e-05;0.0;0.00043826904900924564;1.406553686619587e-05;1.1491371773799077e-05;0.0;0.0
5183;"""Super, conforme au descriptif""";0.0;0.0;0.0;0.0;0.17569784712032843;0.0;0.0;0.0
5184;"""Superbe, bonne tenue, agréable. Mon mari est très content!""";0.00046002486505386574;0.0008647208803526088;0.00487167354604999;0.002219480536236747;0.0;0.0004895547986744594;0.0007883162123553713;0.0006349884898187937
5185;"""Le parfum sent très bon.Je recommande""";0.0;0.0001937845426450493;0.0;0.006210754380521829;0.0;0.0;0.0;0.0
5186;"""Excellent produit. Je recommande""";0.2907399504984044;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5187;"""Produit très bien rien de cassé""";0.0;0.0;8.035672119270965e-05;0.0010629527492275726;0.0003050193830779377;0.0;0.00028551314154333477;0.0
5188;Bon rapport qualité/prix jolie flacon,;0.00024338729161693654;0.1356405569124426;0.007544063383045218;0.0;0.0;0.0;0.1571003535369678;0.0
5189;Bon produit je recommande.;0.2907399504984044;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5190;manque juste un peu de durée sur la journée;0.0005507014513086949;0.0021693636836794717;0.0019458074789938553;0.013427153482558995;0.0003038536932640214;0.0005729578109457788;0.0010304348320301113;0.0
5191;Sent bon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5192;Très bon produit. J'ai découvert ce parfum lorsqu'on me l'a offert à Noël et depuis je l'adore !;9.087306025348899e-09;0.00027189835783387876;0.00015313805035264047;0.000747014227465458;0.0;7.169041594276905e-05;0.0003752140950732423;0.0
5193;ne tient pas vraiment, dommage il sent bon;7.877906514650557e-05;0.0010921933915302132;0.004976981878362158;0.009241775175659989;0.0008872412695588649;0.0;0.003221045842377812;0.0
5194;"""Manque un peu de saveur, presque trop discret""";0.0;0.0010240564320164083;0.0007788239246416438;0.0035597013358424725;0.0;0.0;0.0007195759446502847;0.0010462975779209937
5195;"""je pense que la personne, à qui je veux offrir ces eau de toilette, sera satisfaite mais je dois attendre samedi.""";0.0002958742493263283;0.0001619338885990983;0.0;0.001584851581931894;0.0012935891383879232;0.09937248511076886;0.00015444501194950054;0.0
5196;"""sent bon , mais tenue moyenne""";0.00047081618255660594;0.001679953070910468;0.0;0.010288526194087228;0.0;0.0;0.0;0.0
5197;"""eau de toilette ordinaire""";0.00048637721695743755;0.000903173846757973;9.13942064386786e-05;0.002250263434297093;0.0016627363559250752;0.0002873637712833153;0.0017378737282439589;0.0
5198;"""pas de commentaire""";0.0004929507077706395;0.00028051889426480213;0.0;0.003457965265611726;0.0006893062699660136;0.0001242545172029426;0.0;0.00036366984966220664
5199;Sent super bon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5200;correspond au descriptif, tient bien;0.0;0.0008089644296036716;0.0015749116210064162;0.0025893482685025457;0.019603600219808677;0.0008927190357303315;0.0;0.0
5201;Il sent trop doux presque rien et il ne tient pas du tout;0.0;6.22667062294558e-05;0.0;0.0;0.0;0.0;0.0;0.17222266075618953
5202;"""Je l'avais déjà commandé : c'était une excellente surprise... Je confirme ma première impression...""";0.0009052935595759826;0.001989183360664108;0.0;0.017186877882631686;0.004208517084284595;0.00307341537595935;0.0;0.0
5203;"""J'adore cette fragrance (sans jeu de mots). Je ne connaissait pas le générique... Ben je l'adopte volontiers : je suis conquise...""";0.00030340036610498;0.00035286339268369776;7.074279593706823e-05;0.0021410988429426555;0.0006178269529504135;0.0012276246886820102;0.001004675910294031;0.0003707693018080467
5204;"""Beau flacon""";0.0006318306798574463;0.004132665393675139;0.010076776051915004;0.0061564900577248845;0.0006486693451996226;0.0009709147139694864;0.002548641028524951;0.0
5205;"""ne tient pas pas assez fort""";0.00038328865994400804;0.0012236212712639387;0.007842537600943554;0.0032906170264163765;0.0;0.0;0.0005324278130420882;0.0010746863457429573
5206;"""Je suis très ravie de ce parfum qui sent très bon . je le recommande fortement !""";0.10985850494028865;0.001602969017498384;0.0;0.0013475496280905793;0.0008395685271878005;0.0;0.0008277539862114203;0.0
5207;"""Un effet bénéfique sur les ridules des lèvres mais ce n'est que provisoire. Il vaut le coup tout de même d'essayer car il nourrit vraiment les lèvres""";0.0009047329519400958;0.0017015290477221943;0.00021127931527732105;0.012048703357032422;0.0007192782027691033;0.00037603158894642926;0.0009745238861509184;0.002715906495433266
5208;"""Je l'ai essayé vraiment lisse les traits du contour de l'œil. Je vais en racheter à coup sûr""";0.0002990123464122228;0.00043973347247165743;0.0;0.013177870346311859;0.0015229309627079251;0.001069271289272053;0.0006442914979766773;0.0
5209;"""TRES SATISFAITE""";0.0;0.0;0.0;0.0;0.0;0.32805573136818106;0.0;0.0
5210;brosse agréable à utiliser,le côté pour nettoyer la langue est agréable;4.362865592544489e-05;0.0;0.0;0.033693494419691224;0.0;0.0;0.0;0.0
5211;"""très frais parfait pour l'été""";0.00030156929535458753;6.514861439250312e-05;0.0;0.0010495794320563954;0.0;0.0;0.0;0.0
5212;"""citronnée et fraîche, je la mets le matin pour donner la pêche après la douche""";0.00022433620296401292;0.00045659979730730993;0.0;0.014282064331621722;5.2382611037326105e-05;0.0006610624807527487;0.0;0.0
5213;"""Pas mal du tout, en effet ce parfum est mixte pour l'été le printemps c'est une eau de toilette agréable et légère. Bien pour le prix, similaires à une des eau de parfum ck.""";0.0005680895429718887;0.041454009936096006;0.0027642679278842954;0.008276629893169877;0.0016788015672540364;0.0007341745742661417;0.0007793692793224755;0.0
5214;"""je l'ai pris pour mon fils je l'avais deja acheté et je le recommande""";0.12722988554519715;0.0024420193626748018;0.0;0.011510326731543523;0.000310734838504367;0.004077748115511763;0.0;2.1150242635197272e-06
5215;"""sent très bon mon fils est jeune il aime bien""";0.0;8.199098356073852e-05;0.0010261718211577117;0.0008493265914336693;0.0;0.0;0.0003232481200453207;0.00015469755700402423
5216;"""j'adore met ne tien pas lontemps""";0.0007428754562394805;0.00010490720323081727;0.0;0.014236680068920409;0.0;0.0;0.0;0.0
5217;"""quelle douceur""";0.0004041999341047158;0.0;0.0;0.010524151926963982;0.0;0.0;0.0;0.0006001181032754891
5218;"""Je nuance un peu ma note de trois étoiles. Le flacon est original et séduisant. Le produit est de qualité. Là où je suis un peu ""déçue"" c'est que le parfum ne me plaît pas trop d'un prim'abord. je vais retester avant de me faire une idée définitive. Et, de toute façon, les goûts et les couleurs...""";0.0004151535547909595;0.0020548984294474085;0.002386915446274992;0.004515139809624267;0.001303342628276408;0.0004362476607100127;0.05850056391298598;6.265385182589514e-05
